"E+ Electric Use (kWh) - BEMCmpMgr 2022.3.1 (8583)",1
"Tue 31-Dec-24  03:56:59 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
138.976
129.813
122.217
122.882
123.209
131.916
144.233
170.016
204.09
247.236
301.735
277.186
230.409
204.101
173.884
166.118
221.522
246.686
270.129
238.047
205.981
209.702
198.511
179.345
129.915
128.462
125.83
126.718
130.43
131.402
140.516
159.878
205.492
195.873
243.674
206.123
180.199
145.579
151.118
151.732
176.687
182.795
207.698
223.749
260.588
236.769
196.717
174.596
126.845
117.537
118.498
121.228
145.921
123.258
135.265
154.316
158.221
191.866
254.616
201.525
212.884
171.668
210.92
174.087
182.197
206.476
260.948
259.007
234.56
247.753
184.059
178.505
133.162
124.77
127.189
131.709
160.407
134.356
146.054
156.269
156.035
198.378
255.869
237.942
218.48
186.611
198.828
168.197
182.979
179.824
255.195
241.081
243.203
242.442
184.55
177.535
140.818
128.124
130.197
131.092
130.801
135.391
161.96
176.231
204.255
221.007
277.41
234.393
257.716
148.29
171.862
175.495
200.317
184.315
192.63
212.237
254.32
187.952
182.815
178.615
160.835
122.01
119.24
119.659
119.478
128.746
147.423
161.101
213.712
228.574
233.524
219.803
216.424
146.77
152.466
165.991
191.666
180.903
209.392
239.275
276.443
211.101
219.642
186.266
154.159
118.601
116.009
123.887
114.56
123.201
142.256
161.719
181.095
184.998
206.22
189.177
178.202
153.42
167.464
179.318
187.408
168.327
206.44
231.952
232.706
202.166
190.462
162.619
132.662
120.943
123.704
126.268
126.546
126.491
141.011
183.53
233.908
217.864
234.779
227.692
187.321
147.122
159.416
170.293
190.048
173.013
211.278
227.379
254.155
198.142
181.28
163.972
169.952
121.798
114.513
113.822
113.106
125.139
142.529
160.598
209.114
236.97
237.102
216.02
258.766
156.103
157.195
171.109
184.914
171.723
198.902
225.537
247.349
201.243
207.485
197.465
135.447
120.432
120.139
122.424
138.342
123.287
136.416
166.43
164.483
199.976
274.846
247.28
233.634
164.072
189.276
164.905
184.782
190.963
277.824
248.317
227.216
230.333
173.354
184.955
132.935
117.866
116.592
120.36
142.954
119.121
129.675
142.156
151.372
162.863
205.292
221.793
234.713
184.17
220.278
166.316
164.56
186.153
284.724
257.048
227.279
230.638
178.526
185.698
139.794
122.18
119.931
120.503
118.975
123.871
136.46
161.26
179.05
223.078
260.784
187.028
186.064
164.424
170.502
165.647
184.302
178.646
216.056
243.386
252.176
227.627
202.253
195.153
152.345
121.735
120.227
120.975
120.39
124.728
136.723
157.725
187.718
221.173
222.313
176.68
150.457
157.412
151.074
158.981
182.805
184.075
211.94
245.823
231.66
205.739
233.744
193.851
147.574
121.044
118.809
118.106
117.203
120.669
135.438
164.907
188.62
227.842
226.483
181.255
177.469
157.628
156.213
176.533
199.038
192.642
206.6
233.508
243.862
208.214
207.671
159.946
147.891
119.822
120.066
120.539
119.931
121.363
140.089
167.569
177.41
186.557
194.076
176.749
177.408
144.623
161.259
163.308
176.351
171.463
186.634
226.158
246.196
208.377
195.075
160.232
135.216
117.492
117.185
129.262
115.033
120.73
133.725
167.005
184.228
200.602
226.288
175.573
202.693
146.378
155.334
157.102
175.935
170.256
205.609
227.684
221.816
194.307
195.241
199.312
128.881
118.174
118.853
118.988
125.669
119.429
131.72
153.76
160.421
194.469
226.378
216.523
244.479
187.007
203.059
168.297
174.479
189.211
254.249
248.939
249.001
248.537
171.358
162.075
131.153
118.17
121.857
122.111
134.476
119.478
134.222
181.238
196.236
233.75
223.56
198.844
197.116
184.969
203.137
166.592
175.316
181.182
215.007
221.718
211.462
198.061
172.655
177.532
141.06
121.092
114.163
114.269
112.633
119.425
137.427
163.194
216.005
289.118
209.29
253.938
234.465
197.692
170.588
187.514
205.561
239.102
262.173
213.714
197.938
200.342
195.755
175.002
124.007
117.471
115.627
116.223
115.083
120.701
133.617
160.402
198.521
207.928
234.821
194.573
255.779
143.951
155.187
170.874
214.76
188.402
197.959
242.14
258.324
212.114
225.751
187.201
129.498
118.443
114.36
116.741
115.483
124.308
141.359
157.754
171.521
186.109
221.074
175.946
234.772
154.61
162.096
168.781
196.006
175.038
207.661
225.135
218.783
207.158
208.419
188.308
128.179
123.841
117.012
116.02
112.637
122.851
152.698
164.304
186.176
220.198
241.928
170.921
205.927
170.977
160.14
157.461
172.261
185.913
209.045
212.571
219.651
223.811
204.458
174.382
145.97
122.589
120.326
120.147
119.637
124.013
137.86
173.349
224.208
223.236
204.973
191.512
267.224
150.737
166.557
166.519
181.469
190.75
216.89
253.163
265.689
212.189
217.817
174.766
129.302
120.888
116.9
119.459
135.807
122.69
133.768
150.153
164.657
185.032
194.948
236.313
211.022
171.499
194.795
169.34
171.521
181.762
235.818
249.113
237.707
248.548
184.274
212.127
139.952
118.279
117.802
119.428
132.996
120.103
130.92
146.228
159.41
169.028
249.074
231.903
193.826
166.535
177.445
152.03
159.668
165.724
219.772
239.94
229.819
238.167
180.064
201.583
146.66
125.197
120.328
123.205
118.027
125.85
139.442
175.606
211.414
231.305
206.699
199.344
256.367
164.509
168.996
164.03
193.914
179.832
200.24
243.789
263.529
186.556
182.206
165.931
138.174
124.659
119.303
117.693
116.554
125.16
142.017
154.138
172.124
211.681
236.839
176.709
191.704
154.976
159.852
171.321
212.014
178.525
204.3
221.928
251.008
210.645
203.742
180.878
143.292
122.167
115.993
113.75
112.373
120.981
138.698
164.115
194.696
210.116
221.851
188.263
215.4
147.704
161.029
166.03
192.12
183.727
204.043
235.225
267.101
196.494
176.421
164.604
135.098
123.104
120.267
123.636
118.286
125.615
151.32
160.951
185.714
196.967
241.899
211.855
270.424
151.84
153.944
164.706
197.716
182.218
208
226.294
276.72
198.64
199.694
154.978
130.03
123.144
119.594
118.884
118.332
124.899
140.514
156.417
196.413
215.775
238.072
209.203
235.435
157.759
159.704
159.406
181.039
178.464
226.28
227.958
274.106
215.915
183.478
170.109
141.212
117.961
115.231
114.877
112.364
119.219
130.775
148.07
157.745
171.093
237.523
242.647
169.624
156.478
195.547
175.747
170.249
212.055
242.561
268.792
209.697
208.315
180.83
198.725
141.406
117.058
116.273
121.765
156.467
121.943
132.293
146.239
152.655
166.319
207.546
191.64
185.674
164.174
196.252
154.187
154.134
162.974
210.189
222.874
210.455
216.265
174.236
162.557
128.995
113.545
110.472
110.816
109.769
117.506
132.911
152.691
171.9
205.873
208.466
174.072
181.447
170.51
160.206
165.34
188.045
167.568
197.01
235.008
245.843
190.398
243.651
185.641
136.6
117.436
111.578
111.536
110.47
119.39
142.474
158.76
193.046
184.558
206.078
210.04
278.586
148.097
175.824
168.637
190.804
170.217
197.686
224.798
231.118
198.094
224.714
173.186
140.772
120.302
115.538
114.421
116.448
126.184
153.692
156.252
163.92
189.918
215.358
174.685
183.609
140.259
153.323
178.344
195.802
176.278
186.764
204.612
239.369
230.495
188.153
168.374
138.35
120.075
121.983
124.13
124.85
127.858
149.867
162.094
184.456
193.604
195.577
173.918
200.132
146.644
157.813
177.338
190.32
170.054
190.165
226.182
270.045
201.616
191.288
158.405
140.295
121.712
124.665
139.786
129.57
135.955
