"E+ Electric Use (kWh) - BEMCmpMgr 2022.3.0 SP2 (8454)",1
"Mon 29-Apr-24  11:09:57 am"
"EplusElecUse",Hour
"EplusTotalKWH"
55.4242
55.5766
54.1206
55.7902
58.7835
61.6795
63.2089
68.1555
73.7273
81.8126
88.9203
75.7955
68.0521
61.231
52.9455
48.2896
61.0007
75.7463
83.2064
71.2475
61.6885
62.7232
61.3275
59.4295
50.8183
51.7432
53.1538
51.9184
49.8489
51.4156
51.9591
56.0758
71.5117
66.9392
77.9846
70.859
69.1386
57.6412
59.0782
59.361
67.9924
71.1246
79.0017
75.3518
82.6564
71.0111
62.3141
54.8473
42.7042
42.0211
44.8856
47.222
60.0009
53.852
54.5514
54.8695
53.7128
56.5425
79.6936
57.1596
66.6252
53.5349
67.9134
58.2815
61.1899
66.9423
85.0047
80.4772
69.7309
73.5981
59.887
62.7467
51.0263
49.8571
51.8876
54.9946
65.5335
58.1404
62.3821
61.1534
57.3121
63.2133
73.4143
70.4078
65.3139
58.9675
61.0667
52.2789
56.5223
58.2542
76.2167
71.7197
73.1924
73.1954
63.9452
61.9879
53.9926
48.9452
44.4975
44.0306
44.8624
48.1293
54.1142
56.8554
68.6994
74.141
88.2841
75.3313
79.6395
51.8709
59.9794
61.9051
70.6147
66.8527
64.6078
67.547
76.5647
55.1839
49.8402
51.0725
48.3855
39.7392
39.2882
38.1756
38.1351
41.1197
48.0206
53.3287
69.0671
69.1429
70.1206
71.0303
69.0102
50.8729
53.0258
58.3034
66.9066
64.764
69.4338
73.2548
76.823
61.4831
59.3485
54.7969
47.7093
37.1742
36.9153
39.7917
38.3094
43.0876
50.4273
56.3845
62.2612
62.4037
68.6233
62.1226
55.4121
53.0113
56.7814
61.9009
66.0331
62.637
69.4719
72.8553
68.5728
61.3588
57.1254
49.8663
43.9323
43.1267
47.0038
49.5983
51.5645
52.3092
55.4837
61.3675
78.9847
69.344
73.2054
74.4608
64.1161
52.4289
54.1407
59.7567
68.6003
63.905
70.9689
72.5731
73.3885
55.7946
49.9073
47.3524
49.3808
39.7379
39.5069
39.8229
41.7948
45.7097
53.0509
56.8649
69.1359
