"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Tue 16-Dec-25   9:3 am","P2.0 (S1)_L1 HVACSys",10.4199,10.4489,"P1.0 (S1)_L1 HVACSys",9.31954,9.32607,"P2.0 (S2)_L1 HVACSys",10.3506,10.3782,"P1.0 (S2)_L1 HVACSys",8.13741,8.11981,"P2.0 (S3)_L1 HVACSys",10.5061,10.5369,"P1.0 (S3)_L1 HVACSys",8.58562,8.57716,"P2.0 (S4)_L1 HVACSys",10.2493,10.2748,"P3.0 (S1)_L1 HVACSys",15.1563,15.282,"P2.0 (S1)_L2 HVACSys",10.4088,10.4376,"P1.0 (S1)_L2 HVACSys",8.06044,8.04126,"P2.0 (S2)_L2 HVACSys",10.38,10.4082,"P1.0 (S2)_L2 HVACSys",7.87417,7.85119,"P2.0 (S3)_L2 HVACSys",10.525,10.5562,"P1.0 (S3)_L2 HVACSys",7.29893,7.26421,"P2.0 (S4)_L2 HVACSys",11.806,11.8633,"P3.0 (S1)_L2 HVACSys",14.6762,14.7921,"P2.1 (N1)_L2 HVACSys",16.7957,16.9548,"P2.1 (N2)_L2 HVACSys",18.2509,18.4396,"P2.1 (N3)_L2 HVACSys",17.7947,17.9741,"P1.1 (N1)_L2 HVACSys",14.5568,14.6702,"P2.1 (N4)_L2 HVACSys",15.066,15.1898,"P2.1 (N5)_L2 HVACSys",15.7038,15.8406,"P2.0 (S1)_L3 HVACSys",12.3411,12.4093,"P1.0 (S1)_L3 HVACSys",11.0672,11.1093,"P2.0 (S2)_L3 HVACSys",10.3927,10.4212,"P1.0 (S2)_L3 HVACSys",8.59019,8.58183,"P2.0 (S3)_L3 HVACSys",10.5194,10.5504,"P1.0 (S3)_L3 HVACSys",10.6743,10.7085,"P2.0 (S4)_L3 HVACSys",12.8195,12.8975,"P3.0 (S1)_L3 HVACSys",12.7582,12.8349,"P2.1 (N1)_L3 HVACSys",14.9609,15.0825,"P2.1 (N2)_L3 HVACSys",14.0954,14.1994,"P2.1 (N3)_L3 HVACSys",16.0012,16.1441,"P1.1 (N1)_L3 HVACSys",13.1481,13.2327,"P2.1 (N4)_L3 HVACSys",13.4748,13.5661,"P2.1 (N5)_L3 HVACSys",18.2652,18.4543,"P2.0 (S1)_L4 HVACSys",14.0097,14.112,"P1.0 (S1)_L4 HVACSys",9.27089,9.27641,"P2.0 (S2)_L4 HVACSys",13.9376,14.0383,"P1.0 (S2)_L4 HVACSys",9.97458,9.99447,"P2.0 (S3)_L4 HVACSys",13.0012,13.0829,"P1.0 (S3)_L4 HVACSys",12.3263,12.3942,"P2.0 (S4)_L4 HVACSys",14.9935,15.1158,"P3.0 (S1)_L4 HVACSys",18.3016,18.4914,"P2.1 (N1)_L4 HVACSys",18.0518,18.2365,"P2.1 (N2)_L4 HVACSys",18.6067,18.8028,"P2.1 (N3)_L4 HVACSys",17.441,17.6133,"P1.1 (N1)_L4 HVACSys",15.8533,15.9931,"P2.1 (N4)_L4 HVACSys",16.5542,16.7084,"P2.1 (N5)_L4 HVACSys",17.4851,17.6583

