"E+ Electric Use (kWh) - BEMCmpMgr 2022.3.0 SP2 (8454)",1
"Mon 29-Apr-24  10:58:20 am"
"EplusElecUse",Hour
"EplusTotalKWH"
30.0628
29.0442
28.7087
30.1413
31.8443
34.9346
38.4657
43.1056
48.367
53.0807
71.4435
67.0193
60.151
51.0085
39.643
36.3545
51.4464
62.5602
67.5277
54.7023
46.0946
45.3566
44.2524
39.8951
28.9749
28.2963
27.6718
27.3665
27.5227
29.6117
31.9771
35.7292
45.5042
42.3345
56.776
48.9374
35.6235
34.2111
35.7112
36.4144
45.9596
49.5892
59.3186
54.5226
58.17
52.9872
47.7252
40.3324
29.6391
29.9189
30.4614
31.8526
40.8565
33.1715
33.9808
34.7018
35.1467
37.1209
55.989
38.4163
49.9753
39.0399
49.45
39.199
42.4566
48.2875
64.9444
61.7066
55.1535
56.9401
39.811
41.1809
29.1384
26.9915
27.1476
28.3416
35.6612
33.0536
36.7385
38.4019
38.0333
49.2355
54.7407
60.3508
52.7125
47.3356
49.2491
39.2161
43.1272
44.6063
62.5093
55.6215
53.0226
48.4811
42.3031
44.1442
35.219
32.3003
32.3024
33.3233
34.8887
35.493
40.4255
41.2904
48.7662
51.7757
64.5016
51.6332
55.7469
29.7873
36.4974
36.8591
45.7627
46.3648
47.6064
50.3596
63.1668
41.6325
39.582
41.3411
38.1145
30.1789
30.4712
30.9157
32.3668
34.2531
36.8806
39.0647
48.3115
49.1337
48.3713
45.1241
45.1881
29.0283
31.1635
37.2246
45.5935
45.534
52.627
56.5829
61.8703
45.1541
44.9551
40.6151
31.5147
25.4096
25.0309
27.0908
25.0642
28.7263
33.3367
33.9924
33.6983
33.4086
42.3206
35.5271
29.1274
30.1251
32.5466
39.5825
44.3624
44.2754
52.3353
54.609
50.4105
43.2524
38.6006
33.6715
29.549
26.9999
28.7544
29.6926
30.3291
30.1799
32.786
40.5872
54.0445
44.7863
47.6713
49.5198
37.584
30.2621
31.382
36.2008
43.2956
44.4228
53.0293
53.646
58.1485
42.3016
40.7804
34.3637
34.5354
26.1317
25.2919
25.2827
25.1366
27.4862
32.0774
34.7147
46.0105
51.2582
47.103
47.8026
56.6246
30.1703
31.478
35.8885
44.1944
45.045
52.7201
55.241
59.5397
44.1277
45.3868
42.0513
29.7545
24.8674
25.986
26.7089
31.9397
27.0941
30.104
37.2358
35.4195
41.0526
57.4374
56.8083
52.3613
39.0876
45.2948
40.7318
47.447
50.9796
68.6655
59.9439
51.1896
50.0694
37.1437
41.9358
28.8471
24.2273
23.4882
25.8426
33.5261
26.8721
29.6483
32.5711
34.6129
37.2659
46.3745
53.1046
54.8486
47.2158
57.7353
43.2215
43.2468
48.4118
65.5534
57.7136
53.5576
52.4992
38.3487
38.0671
26.7418
25.8109
25.9855
26.3726
26.2593
27.284
30.7155
37.5129
38.3155
49.3616
52.7163
36.6127
34.5789
35.634
35.7481
35.3023
41.5706
44.9612
55.7601
58.4092
56.1818
47.413
45.0087
44.6709
34.6109
25.8982
25.885
26.1415
26.097
27.1867
30.0228
33.2194
37.5939
44.9806
45.3175
37.2815
32.8207
33.9702
34.0038
35.9184
43.8352
49.4994
56.1123
60.3701
50.6767
45.154
54.8795
43.0171
28.2045
24.8405
25.3464
25.5984
25.7359
25.595
28.8329
36.3997
38.2321
40.2442
42.8468
34.9074
37.3307
32.5787
34.2375
40.7774
48.5129
52.5978
53.7925
54.762
53.1115
43.576
45.8613
35.2483
31.3117
23.7699
24.6305
25.2261
25.1769
26.1859
31.2729
35.3312
37.2872
35.5058
39.0969
36.1564
35.2285
29.3783
35.569
36.244
41.1355
44.7844
49.5873
53.3129
53.3897
45.8865
39.2176
33.4488
28.4184
24.5696
25.1185
29.3086
24.7471
25.8191
29.0816
35.7755
35.292
38.1931
44.5447
32.5741
38.4792
27.6764
30.3867
32.5583
41.2555
44.1086
52.8173
54.3912
46.8107
42.0141
41.125
41.7226
32.75
26.5797
26.3614
26.8375
31.0306
27.9464
30.5103
34.8393
37.3982
40.8463
47.8273
48.453
55.9734
39.2522
38.738
35.9971
38.6232
45.0269
64.2722
57.1987
55.7522
54.2499
35.5747
33.398
29.3043
25.9072
27.1975
28.2254
30.937
27.4256
30.7006
44.2434
47.8085
56.7294
51.5234
49.9328
45.5018
43.5651
48.8222
37.8288
39.1251
46.7754
55.7759
51.1815
47.6288
45.1804
37.4801
37.825
30.3142
24.6296
23.9053
24.1028
23.8326
25.5207
29.7008
33.0771
40.7343
58.7275
44.51
56.7257
50.2488
43.4476
35.1153
39.8193
46.8849
59.4393
62.7347
47.3994
43.1483
40.6755
41.5906
37.3629
27.0325
25.667
25.9107
26.4432
26.4251
27.3115
29.5821
37.8151
45.6497
44.4352
46.8059
41.0658
49.0348
28.7866
32.2577
37.5503
48.9596
46.3039
49.442
55.4334
57.8518
44.546
50.5519
43.0509
30.2487
27.094
25.0182
25.33
25.1596
27.2552
31.4206
34.6905
35.6249
35.7429
45.6057
34.2828
51.1529
28.4418
31.2292
36.7819
45.8715
44.5425
53.4298
51.1249
47.7638
46.9365
45.7698
39.6298
25.3334
25.9314
24.0527
23.294
23.0328
25.9201
34.1958
35.4247
37.543
45.1977
47.4418
34.7675
44.5414
35.178
34.3725
32.7076
38.4327
47.2688
52.6615
48.5839
44.4823
49.41
46.4413
39.4791
32.8304
24.206
23.2851
23.3403
23.1119
26.3419
29.7233
35.7271
48.0687
51.5917
42.5965
42.664
65.1856
30.64
34.9026
34.9021
42.1183
51.147
58.8445
61.5359
65.17
45.5449
43.2339
35.4877
26.595
25.2986
24.5102
25.5137
29.1975
26.4889
28.9868
32.703
37.2269
42.8187
45.0458
56.3312
51.3544
42.3691
48.8059
40.1255
40.5228
43.8316
58.7561
57.8433
49.6866
46.4021
39.9065
48.851
30.5559
24.8397
24.8901
25.5507
30.5063
25.5137
27.84
30.1247
32.8168
37.6459
60.69
48.5678
45.7005
36.2289
39.9732
34.2002
36.2882
41.1623
56.7263
53.6216
48.6905
50.5967
37.212
40.6467
27.742
26.0391
25.9062
28.0311
25.3078
27.3727
30.3345
37.5356
42.9466
46.9757
42.6743
39.9955
59.8843
30.9995
34.2604
33.7906
41.0812
44.1545
48.9366
57.7967
60.4177
40.4421
40.4802
33.7076
28.7957
26.8486
25.7895
25.5204
25.6384
28.5851
32.9892
33.4663
35.0142
39.5548
48.8505
34.4413
41.3399
31.4678
31.3526
36.0489
52.3837
46.3362
52.3379
53.8499
56.3532
46.7494
43.2732
39.4621
31.6879
25.0092
24.0546
24.0525
23.8973
26.3511
32.1225
35.9616
40.4637
47.0796
55.0004
39.2562
43.8009
28.6813
32.1327
34.4922
43.5518
48.0699
51.5549
55.122
60.5147
42.0338
37.3825
36.7847
29.0146
26.6503
26.9293
27.3653
27.7615
29.259
35.4528
36.3971
42.4711
42.0292
49.6432
44.5713
56.5456
30.9559
30.7007
35.4484
45.6963
46.9865
54.0738
52.2103
67.2018
43.2174
41.2862
32.9831
25.6388
25.7375
25.8084
26.1576
26.2522
27.6353
30.6054
34.2864
41.8439
46.1184
51.1553
43.6671
52.4222
27.8838
30.5017
31.8466
39.0369
46.8662
55.9437
52.0038
59.7129
49.6628
40.1797
34.8748
27.9801
24.3687
23.975
24.0388
23.5023
25.1657
27.7064
31.154
32.2838
35.5858
57.7201
54.8531
36.2976
32.8497
45.8075
43.8608
42.8215
56.9838
62.5146
62.3971
43.5496
41.6443
40.1781
43.4041
29.3878
25.0275
25.6594
27.2283
31.0861
28.0691
30.6316
36.2041
37.4928
36.515
40.5604
44.046
40.9904
34.6971
38.7223
33.5389
35.8527
39.7497
50.7639
50.3728
44.525
45.0387
38.736
38.0648
29.5463
26.1339
25.5926
25.827
25.8292
27.8867
32.0703
37.0369
40.0231
43.7671
47.1926
37.2367
39.3502
32.6038
32.739
36.6245
44.2063
43.8367
49.2767
57.2612
54.6586
43.3796
61.1523
42.9085
30.8165
26.9917
26.7642
27.0205
26.8789
28.7844
32.7323
35.6247
42.1069
42.0483
48.4333
47.0698
67.266
32.2168
37.2818
34.7272
45.5238
46.3415
52.7322
58.2219
57.7149
46.6281
48.1825
41.7696
34.1747
32.2152
32.5002
32.9046
33.5102
36.2354
40.9816
39.114
37.1634
41.1651
41.4333
34.3109
38.4095
27.4742
30.4233
38.1619
43.9708
43.5021
47.5747
46.8633
53.0058
46.5204
40.8123
35.2452
30.1478
26.735
27.6329
28.9271
32.4164
34.7956
38.3545
40.4103
42.1664
40.2621
41.1977
38.7476
40.6722
30.2359
32.7064
39.4539
43.6471
44.5337
47.7883
51.882
62.5843
47.5004
40.4408
36.9371
32.2704
29.5417
31.314
36.6474
33.4067
33.7661
35.5808
38.6701
35.3825
40.2985
50.4222
39.1989
34.8508
28.4721
33.8149
31.2278
41.118
45.7662
49.2688
47.1798
45.9113
46.7082
39.7483
36.5873
41.3215
27.6589
28.7844
30.0762
33.0467
32.8445
34.6107
40.373
42.2684
43.8593
46.2642
54.4398
46.1919
36.4811
43.0456
35.3369
34.8922
46.5369
69.1599
54.5779
46.6572
47.999
34.1313
33.3422
27.3421
24.1322
25.8882
26.9201
32.0058
27.169
30.6496
36.7934
38.523
38.2301
48.0473
49.284
46.3434
40.6625
48.6892
40.3572
40.2292
49.1234
59.907
56.0542
48.6409
48.5973
35.4646
35.4218
27.3528
23.1964
23.519
24.0268
25.1307
26.3454
29.4796
34.5381
37.7237
43.5832
44.2929
37.9328
51.0668
28.9817
33.5464
36.0804
40.2545
45.1425
46.994
48.7114
61.8863
42.9755
42.5477
46.1294
33.574
24.0231
22.8097
22.6741
22.5483
26.1729
32.629
34.2749
43.3137
43.5701
39.102
34.4684
40.3017
41.7262
34.7948
33.3059
44.9762
50.6169
51.0542
52.0774
53.859
39.1632
41.3461
35.863
26.5966
23.8587
22.7862
22.6509
23.5645
26.0752
30.463
30.5496
34.995
46.8086
45.527
42.0754
49.3888
35.2147
36.3591
37.9866
40.6034
50.15
57.253
53.1004
49.031
42.3494
44.9837
38.4142
26.452
22.8389
22.9922
23.4162
23.3823
24.6173
28.0643
38.2591
46.1784
48.2937
50.3008
46.3394
60.5889
34.9957
39.4644
44.352
50.5474
46.2754
54.8399
51.4477
51.8235
42.4775
37.6504
31.093
26.4805
22.8172
23.7205
24.3148
24.2843
24.0308
27.1087
32.6315
40.9316
44.2632
41.75
34.8331
46.3289
29.2183
29.8312
30.3143
37.0224
46.4205
52.1207
51.1975
51.3721
42.5224
42.7204
34.8905
28.9133
22.6465
22.5881
22.9166
25.8183
23.9737
26.6429
30.454
33.92
37.9053
58.4592
48.5271
47.1509
41.4935
48.9591
38.6723
36.8117
46.6261
67.2065
52.1522
48.3348
49.5629
34.9939
36.6196
23.8311
22.4542
22.8235
23.536
29.9644
22.8219
25.972
34.991
38.1343
49.6883
58.6968
50.1125
48.0232
39.8939
47.5616
33.986
34.1949
41.1814
57.449
49.9655
48.9063
52.6524
35.2053
38.7684
41.0908
33.8408
35.327
36.3609
37.1604
39.1116
40.3136
41.3404
48.0936
70.3621
63.6121
54.0646
53.2895
50.2155
37.8786
35.8853
35.5395
48.5266
53.7649
44.904
39.9253
37.9566
38.4449
35.4611
26.6687
26.4876
26.7902
28.3669
28.8768
30.7864
35.0403
38.7874
43.5345
44.291
44.5326
34.3081
37.3245
33.4833
28.3649
31.8961
40.0302
41.1247
46.9441
48.8733
61.5406
44.1761
45.8811
34.8137
28.5259
25.4662
25.2358
25.8485
26.0125
28.3664
34.0916
35.603
43.1775
47.5407
52.6289
43.2008
39.0664
26.7921
30.5803
33.6176
43.0096
47.4544
48.5145
49.8951
60.2957
38.499
36.2519
32.0024
28.6387
24.2734
23.4565
23.5064
23.4216
25.4606
28.0518
34.8758
39.2145
38.5951
47.2769
40.5031
51.7924
32.5338
32.0013
33.1875
37.9945
50.142
51.703
56.4775
60.1689
45.2194
42.3705
35.4309
26.0412
25.3517
24.6026
24.7586
25.5471
27.5725
30.5507
38.3305
48.0864
45.3889
53.5911
46.264
45.3168
28.8466
32.825
36.4403
48.2448
45.1969
47.7015
50.4357
47.3036
45.1352
43.7695
37.2151
36.0682
27.4662
28.4803
29.308
32.3418
28.9964
30.8244
35.9423
39.7161
43.9717
54.7364
56.33
43.2391
35.0613
43.956
39.0557
43.549
49.5761
74.2977
57.6327
44.3348
44.3226
36.1189
37.5395
32.2977
27.4379
27.5682
28.3552
31.9351
28.8655
30.509
34.7274
36.2663
35.0309
41.7239
49.1711
50.6901
33.577
42.9125
32.8777
34.0763
44.9756
61.151
56.2878
52.9962
57.0246
38.7529
40.1476
31.8294
28.2125
28.258
28.6837
28.863
31.7358
38.3607
37.1925
41.5404
46.949
54.0571
41.3204
37.901
27.4847
35.2839
33.9547
38.2098
46.061
54.2331
53.9848
56.3992
44.5912
46.3285
32.9342
25.902
25.359
26.6474
27.4177
27.5966
28.6318
32.9189
38.5967
45.2395
48.1221
47.2109
40.6152
52.1899
30.1065
32.1536
31.447
44.4027
44.2169
51.381
51.7408
55.6561
43.4148
45.312
35.29
34.0765
27.1394
27.9774
28.8549
31.0978
32.4007
33.9479
36.6005
37.7049
38.9389
48.7868
