"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Tue 16-Dec-25   9:0 am","P2.0 (S1)_L1 HVACSys",10.6278,10.6611,"P1.0 (S1)_L1 HVACSys",8.20815,8.19199,"P2.0 (S2)_L1 HVACSys",10.3575,10.3852,"P1.0 (S2)_L1 HVACSys",8.67233,8.66565,"P2.0 (S3)_L1 HVACSys",10.9962,11.0369,"P1.0 (S3)_L1 HVACSys",8.7017,8.69561,"P2.0 (S4)_L1 HVACSys",10.1844,10.2085,"P3.0 (S1)_L1 HVACSys",18.1354,18.3219,"P2.0 (S1)_L2 HVACSys",10.8188,10.856,"P1.0 (S1)_L2 HVACSys",8.18832,8.17175,"P2.0 (S2)_L2 HVACSys",10.5386,10.57,"P1.0 (S2)_L2 HVACSys",8.44591,8.43461,"P2.0 (S3)_L2 HVACSys",11.325,11.3724,"P1.0 (S3)_L2 HVACSys",7.6607,7.63336,"P2.0 (S4)_L2 HVACSys",12.1618,12.2263,"P3.0 (S1)_L2 HVACSys",16.8833,17.0442,"P2.1 (N1)_L2 HVACSys",12.516,12.5878,"P2.1 (N2)_L2 HVACSys",13.2388,13.3254,"P2.1 (N3)_L2 HVACSys",13.572,13.6653,"P1.1 (N1)_L2 HVACSys",9.91765,9.93638,"P2.1 (N4)_L2 HVACSys",10.4935,10.524,"P2.1 (N5)_L2 HVACSys",11.1172,11.1604,"P2.0 (S1)_L3 HVACSys",11.6771,11.7317,"P1.0 (S1)_L3 HVACSys",8.36188,8.34885,"P2.0 (S2)_L3 HVACSys",10.5017,10.5323,"P1.0 (S2)_L3 HVACSys",9.02775,9.02832,"P2.0 (S3)_L3 HVACSys",11.1247,11.1681,"P1.0 (S3)_L3 HVACSys",9.56846,9.58006,"P2.0 (S4)_L3 HVACSys",12.8597,12.9385,"P3.0 (S1)_L3 HVACSys",15.1953,15.3217,"P2.1 (N1)_L3 HVACSys",10.2598,10.2855,"P2.1 (N2)_L3 HVACSys",10.7135,10.7484,"P2.1 (N3)_L3 HVACSys",11.1846,11.2292,"P1.1 (N1)_L3 HVACSys",8.16157,8.14446,"P2.1 (N4)_L3 HVACSys",8.56717,8.55834,"P2.1 (N5)_L3 HVACSys",13.2076,13.2935,"P2.0 (S1)_L4 HVACSys",14.9789,15.1009,"P1.0 (S1)_L4 HVACSys",9.84514,9.86239,"P2.0 (S2)_L4 HVACSys",14.8032,14.9217,"P1.0 (S2)_L4 HVACSys",10.5652,10.5971,"P2.0 (S3)_L4 HVACSys",14.0205,14.1229,"P1.0 (S3)_L4 HVACSys",12.6125,12.6862,"P2.0 (S4)_L4 HVACSys",16.2706,16.419,"P3.0 (S1)_L4 HVACSys",21.2811,21.5318,"P2.1 (N1)_L4 HVACSys",13.2723,13.3595,"P2.1 (N2)_L4 HVACSys",14.2287,14.3354,"P2.1 (N3)_L4 HVACSys",12.4796,12.5506,"P1.1 (N1)_L4 HVACSys",10.8099,10.8469,"P2.1 (N4)_L4 HVACSys",11.5827,11.6354,"P2.1 (N5)_L4 HVACSys",15.9282,16.0696

