"Title 24 Multi Family Compliance  /  Proposed-x  /  Jefferson Murrieta Bldg 1B_2025-12-15.cibd22",003
"Tue 16-Dec-25   8:5 am"
"Energy Use","Hour"
"Meter","Mon","Day","Hr","Subhr","Tot","Clg","Htg","HPBU","Dhw","DhwBU","DhwMFL","FanC","FanH","FanV","Fan","Aux","Proc","Lit","Rcp","Ext","Refr","Dish","Dry","Wash","Cook","User1","User2","BT","PV"
"MtrElec",1,1,1,"",73.1893,0,13.6782,3.34835,0,0,0.0989521,0,1.57388,3.14266,0.671433,1.80336,0,3.4501,30.5245,0,8.6855,0,5.55219,0,0.660222,0,0,0,0
"MtrElec",1,1,2,"",70.1606,0,16.2125,4.02032,0,0,0.0989521,0,1.99502,3.14266,0.671433,1.76619,0,2.85009,28.1165,0,8.28369,2.47506,0,0,0.528177,0,0,0,0
"MtrElec",1,1,3,"",65.754,0,16.2045,4.4079,0,0,0.0989521,0,2.04696,3.14266,0.671432,1.74045,0,2.25007,26.6734,0,8.1215,0,0,0,0.396133,0,0,0,0
"MtrElec",1,1,4,"",67.3981,0,17.3118,4.7229,0,0,0.0989521,0,2.24126,3.14266,0.671432,1.73725,0,2.55008,26.6042,0,7.92145,0,0,0,0.396133,0,0,0,0
"MtrElec",1,1,5,"",69.7239,0,19.9392,5.01734,0,0,0.0989521,0,2.66386,3.14266,0.671433,1.72536,0,3.15009,25.2706,0,7.64826,0,0,0,0.396133,0,0,0,0
"MtrElec",1,1,6,"",73.3547,0,20.0377,4.77732,0,0,0.0989521,0,2.6361,3.14266,0.671433,1.69951,0,4.65014,27.3796,0,7.60097,0,0,0,0.660222,0,0,0,0
"MtrElec",1,1,7,"",293.543,0,17.2639,4.29614,0,216.666,0.0989521,0,2.15442,3.14266,0.671432,1.70119,0,6.30019,30.732,0,7.7688,0,0,1.42685,1.32044,0,0,0,0
"MtrElec",1,1,8,"",117.779,0,15.7928,4.26764,0,22.2664,0.0989521,0,1.95306,3.14266,0.671433,1.7306,0,6.15018,32.9857,0,8.44631,0,12.0602,4.64754,3.5652,0,0,0,0
"MtrElec",1,1,9,"",120.731,0,13.5021,4.12137,0,0,0.0989521,0,1.65996,3.14266,0.671433,1.74285,0,5.10015,30.9926,0,9.61944,0,39.2827,4.45871,6.33813,0,0,0,0
"MtrElec",1,1,10,"",221.317,0,9.03898,0.802205,100.968,0,0.0989521,0,1.00131,3.14266,0.671433,1.76078,0,4.35013,29.7855,0,9.3705,3.02482,37.6866,13.2772,6.33813,0,0,0,0
