"E+ Electric Use (kWh) - BEMCmpMgr 2022.3.0 SP2 (8454)",1
"Mon 29-Apr-24  10:58:25 am"
"EplusElecUse",Hour
"EplusTotalKWH"
29.8247
28.2442
27.7635
28.9901
30.3723
33.002
36.6346
41.7296
47.4989
52.757
71.9681
67.8159
61.0574
52.0281
40.7442
37.282
52.3906
63.5388
68.507
55.6891
47.0921
46.35
45.0692
40.2482
29.1215
28.0034
27.1224
26.9382
26.8793
29.0229
31.6132
35.3655
44.8553
41.8002
56.3299
48.2093
34.8594
33.3724
34.8774
35.6542
45.5725
49.3962
59.5893
54.9072
58.5096
53.2812
47.8859
40.1375
29.0855
29.1597
29.5265
30.7353
39.4672
31.9371
33.0879
34.3729
35.3804
37.6046
56.4921
39.207
50.8533
39.9883
50.4908
40.259
43.4135
49.1775
65.8158
62.6526
56.099
57.7223
40.4625
41.5508
29.309
27.0459
27.1602
28.1947
34.9038
31.8061
35.0643
37.5111
37.9902
49.4861
55.242
61.0094
53.4219
48.1705
50.2374
40.2528
44.1861
45.4564
63.3534
56.477
53.7712
49.0322
42.3609
43.213
33.5708
30.7131
30.8226
31.5385
32.5067
33.3354
38.7386
40.2687
48.484
52.1424
65.115
52.4439
56.6243
30.7858
37.7316
37.9823
46.9183
47.3649
48.5603
51.3211
64.1022
42.5186
40.1155
41.4168
37.5333
29.036
29.0036
29.5082
30.5361
32.5962
35.907
38.1916
48.1694
49.3345
48.8749
45.9054
46.2785
30.0645
32.1961
38.137
46.5397
46.4937
53.597
57.5697
62.8552
46.1473
45.8006
41.448
32.1421
25.8424
25.435
27.4908
25.2928
28.8944
33.4792
34.2029
34.1036
34.3054
43.3842
36.6382
30.2404
31.4639
34.2463
41.078
45.359
45.2816
53.3899
55.5937
51.3814
44.2534
39.5453
34.6072
30.5139
27.8215
29.477
30.124
30.4673
30.1181
32.8275
41.0075
54.8324
45.7335
48.7867
50.8238
39.7247
32.9304
34.6617
39.3435
45.1199
45.4942
54.0794
54.6569
59.1677
43.2934
41.7027
35.326
35.3859
27.0091
26.2035
26.1832
25.9972
28.3784
32.9454
35.5319
46.9225
52.3626
48.2805
49.0741
58.0975
32.3745
33.9105
38.0089
45.3545
46.1227
53.7528
56.2757
60.5607
45.1335
46.3157
42.988
30.5809
25.6505
26.8806
27.6014
32.8144
28.0081
30.9873
38.1285
36.4525
42.1354
58.5891
58.5884
55.3893
42.9579
49.632
45.3847
51.4074
53.4088
70.6536
61.3873
52.1994
51.0754
38.1692
42.8898
29.788
25.1201
24.3093
26.7697
34.4163
27.816
30.6355
33.4331
35.6271
38.3674
47.6507
55.4988
58.3645
50.9756
61.5713
47.0468
46.3795
50.6077
67.4394
58.9521
54.8957
53.7613
39.371
38.9629
27.6169
26.6763
26.7713
27.2151
27.1321
28.1675
31.5293
38.3234
39.3192
50.4781
53.8564
37.7588
36.3506
38.1517
38.4243
38.5403
43.7725
46.129
56.8028
59.4159
57.195
48.4045
45.9588
45.6169
35.4985
26.7863
26.7368
27.0469
26.9761
28.0164
30.8722
34.0487
38.6272
46.0366
46.6601
39.4103
36.0939
38.0388
38.009
39.979
47.4893
52.3782
58.6552
62.516
52.0066
46.1757
55.8894
44.0999
29.2174
25.7789
26.2488
26.4726
26.5523
26.433
29.6829
37.2442
39.2611
41.3202
44.4334
37.7206
40.6976
36.2627
38.2909
45.3679
52.5888
55.2865
55.9413
56.4114
54.3571
44.5753
46.8578
36.2504
32.3097
24.7633
25.6269
26.2223
26.1775
27.2721
32.349
36.3206
38.4203
36.6477
40.2387
37.4477
37.0029
31.6041
38.4358
38.9424
42.8156
45.7994
50.5911
54.3034
54.3861
46.8873
