"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Wed 17-Dec-25   8:5 am","P1.0 (S5)_L1 HVACSys",10.9961,11.0369,"P1.0 (S3)_L1 HVACSys",10.9391,10.9787,"P1.0 (S4)_L1 HVACSys",11.1686,11.2129,"P1.0 (S2)_L1 HVACSys",10.9239,10.9632,"P1.0 (S1)_L1 HVACSys",10.9226,10.9618,"P2.0 (S2)_L1 HVACSys",14.8608,14.9804,"P2.0 (S1)_L1 HVACSys",15.8068,15.9457,"P1.1 (N1)_L2 HVACSys",10.7193,10.7544,"P1.0 (S5)_L2 HVACSys",12.1835,12.2485,"P1.0 (S3)_L2 HVACSys",12.1507,12.215,"P1.0 (S4)_L2 HVACSys",12.8006,12.8782,"P1.0 (S2)_L2 HVACSys",12.1241,12.1878,"P1.0 (S1)_L2 HVACSys",13.654,13.749,"P2.3 (N1)_L2 HVACSys",9.66805,9.68169,"P2.1 (N2)_L2 HVACSys",9.63314,9.64606,"P2.1 (N3)_L2 HVACSys",14.08,14.1836,"P2.0 (S2)_L2 HVACSys",14.767,14.8847,"P2.0 (S1)_L2 HVACSys",15.567,15.701,"P1.1 (N1)_L3 HVACSys",10.4416,10.471,"P1.0 (S5)_L3 HVACSys",12.1157,12.1793,"P1.0 (S3)_L3 HVACSys",11.7657,11.8222,"P1.0 (S4)_L3 HVACSys",11.776,11.8326,"P1.0 (S2)_L3 HVACSys",14.9665,15.0882,"P1.0 (S1)_L3 HVACSys",11.9782,12.039,"P2.3 (N1)_L3 HVACSys",12.4302,12.5002,"P2.1 (N2)_L3 HVACSys",12.0942,12.1574,"P2.1 (N3)_L3 HVACSys",12.5754,12.6483,"P2.0 (S2)_L3 HVACSys",15.3611,15.491,"P2.0 (S1)_L3 HVACSys",15.7932,15.9318,"P1.1 (N1)_L4 HVACSys",12.8513,12.9299,"P1.0 (S5)_L4 HVACSys",13.9891,14.091,"P1.0 (S3)_L4 HVACSys",16.7731,16.9317,"P1.0 (S4)_L4 HVACSys",13.9419,14.0428,"P1.0 (S2)_L4 HVACSys",13.9685,14.0699,"P1.0 (S1)_L4 HVACSys",14.8237,14.9426,"P2.3 (N1)_L4 HVACSys",14.1301,14.2348,"P2.1 (N2)_L4 HVACSys",12.9546,13.0353,"P2.1 (N3)_L4 HVACSys",12.6389,12.7132,"P2.0 (S2)_L4 HVACSys",16.4312,16.5829,"P2.0 (S1)_L4 HVACSys",18.9057,19.1078

