"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Tue 16-Dec-25   3:5 pm","P1.0 (S5)_L1 HVACSys",9.86133,9.87891,"P1.0 (S3)_L1 HVACSys",9.81665,9.83331,"P1.0 (S4)_L1 HVACSys",9.94791,9.96726,"P1.0 (S2)_L1 HVACSys",9.80049,9.81682,"P1.0 (S1)_L1 HVACSys",9.79929,9.8156,"P2.0 (S2)_L1 HVACSys",14.8849,15.005,"P2.0 (S1)_L1 HVACSys",15.1234,15.2484,"P1.1 (N1)_L2 HVACSys",9.04764,9.04861,"P1.0 (S5)_L2 HVACSys",10.923,10.9622,"P1.0 (S3)_L2 HVACSys",10.8883,10.9268,"P1.0 (S4)_L2 HVACSys",11.1827,11.2272,"P1.0 (S2)_L2 HVACSys",10.8618,10.8998,"P1.0 (S1)_L2 HVACSys",12.9687,13.0497,"P2.3 (N1)_L2 HVACSys",9.55443,9.56575,"P2.1 (N2)_L2 HVACSys",10.3372,10.3645,"P2.1 (N3)_L2 HVACSys",13.1376,13.2221,"P2.0 (S2)_L2 HVACSys",14.8685,14.9882,"P2.0 (S1)_L2 HVACSys",15.0536,15.1771,"P1.1 (N1)_L3 HVACSys",8.74835,8.74322,"P1.0 (S5)_L3 HVACSys",10.7879,10.8244,"P1.0 (S3)_L3 HVACSys",10.4588,10.4885,"P1.0 (S4)_L3 HVACSys",10.4657,10.4956,"P1.0 (S2)_L3 HVACSys",13.612,13.7061,"P1.0 (S1)_L3 HVACSys",10.6631,10.697,"P2.3 (N1)_L3 HVACSys",12.3489,12.4173,"P2.1 (N2)_L3 HVACSys",9.78731,9.80338,"P2.1 (N3)_L3 HVACSys",12.5469,12.6193,"P2.0 (S2)_L3 HVACSys",14.856,14.9755,"P2.0 (S1)_L3 HVACSys",15.1406,15.2659,"P1.1 (N1)_L4 HVACSys",11.3168,11.3641,"P1.0 (S5)_L4 HVACSys",12.7037,12.7793,"P1.0 (S3)_L4 HVACSys",15.4538,15.5855,"P1.0 (S4)_L4 HVACSys",12.6963,12.7717,"P1.0 (S2)_L4 HVACSys",12.7214,12.7974,"P1.0 (S1)_L4 HVACSys",14.2229,14.3295,"P2.3 (N1)_L4 HVACSys",14.2271,14.3338,"P2.1 (N2)_L4 HVACSys",12.8234,12.9015,"P2.1 (N3)_L4 HVACSys",12.5521,12.6246,"P2.0 (S2)_L4 HVACSys",15.8182,15.9574,"P2.0 (S1)_L4 HVACSys",18.2932,18.4829

