"E+ Electric Use (kWh) - BEMCmpMgr 2022.3.2 (8731)",1
"Tue 16-Dec-25  03:56:41 pm"
"EplusElecUse",Hour
"EplusTotalKWH"
19.0818
18.0383
31.8784
18.219
17.3067
21.886
38.354
43.5092
46.9532
40.9852
55.0505
40.9181
25.2167
20.6994
25.7425
20.3441
33.5214
46.0343
37.2632
41.0222
24.9673
35.5757
31.1979
22.5332
16.6338
16.7872
16.4481
16.2782
16.0731
16.9479
28.2008
30.4358
35.8519
32.0669
33.8851
33.0558
17.5281
17.5171
28.3667
19.0731
23.8221
39.1518
29.0541
30.9172
44.2267
37.1959
32.5936
24.4626
15.8381
15.2363
15.7892
16.5161
24.4267
25.4268
18.0307
22.7448
25.844
31.7832
49.873
35.4184
39.5704
35.853
35.6634
24.8075
34.58
33.3084
52.0206
48.837
40.9892
33.8263
31.4629
34.2775
17.9788
16.33
16.5982
17.4002
21.1477
17.7055
33.2842
38.997
27.9388
35.6861
45.9015
48.6407
46.4361
38.5554
39.5918
24.3378
35.6398
26.5857
51.6264
40.9918
42.8409
44.9859
24.3012
20.4696
18.8687
16.1251
23.2348
16.7809
16.4718
16.5516
28.3038
33.4823
34.4394
36.3405
43.2603
37.4706
37.3626
18.3962
35.3006
27.202
29.0839
36.1452
26.6145
32.5742
40.1251
26.4453
31.357
23.3
21.8965
15.7138
15.1084
14.545
14.3958
25.2834
24.137
29.4334
39.0262
40.9978
36.6126
31.543
29.8185
17.4076
26.385
19.2292
28.6311
34.8189
31.4899
43.0272
48.4781
29.9834
31.7367
21.3916
20.3108
14.4316
14.3052
16.2727
14.002
16.9357
27.9207
24.9859
29.7774
29.4272
25.7793
27.2252
18.0795
24.5678
20.9789
26.3415
25.621
33.4331
29.8138
31.9199
39.2463
35.3612
22.6069
19.0096
17.8741
15.0442
15.78
16.5212
16.8648
25.4972
18.4293
32.5588
37.0179
33.9169
33.46
33.0406
21.8897
16.466
22.2721
24.4454
24.9528
26.3034
39.5062
33.9664
42.8102
24.5071
30.5114
24.9787
22.2528
15.3783
14.6769
14.4457
14.3238
16.0876
28.1958
31.4058
40.8933
44.7766
40.6654
31.9736
32.4789
18.4314
22.8007
24.9047
24.831
32.1243
35.7692
44.2953
31.595
37.8659
36.3098
25.5226
17.5471
16.0743
21.8598
15.2712
18.6728
15.1961
17.9273
34.9143
34.5408
39.6946
43.6163
42.2937
49.3971
37.1008
32.595
31.6392
33.6184
35.0468
51.2583
41.7604
35.1696
34.508
28.1097
20.9163
16.4997
15.0146
14.4998
15.0142
18.6555
15.1294
16.4386
23.8025
25.6214
31.5844
34.195
33.9183
43.0675
24.9045
35.8347
21.4528
30.8674
26.2665
48.2079
34.9266
28.0453
39.3165
21.854
18.2848
15.7743
15.4445
14.7435
14.5102
14.3266
30.1368
36.3205
32.9408
31.1582
40.2067
35.0453
31.6518
20.8712
23.3818
22.2999
26.448
28.8094
32.3847
34.556
44.895
42.6676
27.7448
34.8442
31.8589
18.6744
15.4566
15.5534
15.6025
15.5485
24.4948
28.4829
30.4615
30.7428
35.2349
22.8876
24.6498
16.9139
26.5533
19.8091
20.2437
32.6171
30.2683
45.0673
37.3288
37.1666
30.0112
30.9811
27.9627
16.099
15.0418
14.766
14.541
14.3612
15.5435
23.8339
31.8767
31.8433
34.0972
35.6818
28.6105
23.7604
24.165
19.3046
32.0431
32.8937
44.3585
36.5616
34.2037
34.6332
31.8537
25.3
27.9961
21.3853
14.5599
15.399
15.6558
15.6078
15.5624
25.5039
27.9015
25.2047
34.4246
27.0147
33.1853
22.597
23.0283
21.5442
27.3061
23.4556
30.1657
37.444
33.5436
44.7546
35.7834
22.802
18.933
17.4298
14.9724
18.5075
24.1052
14.3553
15.5361
20.5301
29.9518
30.4623
34.4993
38.8947
22.8285
22.9218
23.507
16.7965
23.2928
25.8051
25.8457
41.4966
32.2511
37.4306
25.0449
28.3969
34.9453
15.4019
14.598
14.9361
15.3558
16.4926
15.1523
24.9829
20.3517
29.8337
38.5553
44.4482
31.6258
42.4203
27.9637
37.2044
24.549
27.9479
37.1033
39.2522
43.705
41.3959
32.7112
25.0448
23.8463
16.9381
15.0282
16.2224
16.2042
18.6658
15.1403
16.7482
30.7482
34.2651
36.6371
46.1934
29.1539
29.9904
27.8841
29.7561
21.9329
30.9145
29.0946
34.429
32.4652
24.1698
31.1683
20.6259
20.9072
16.4892
20.6009
14.9986
14.065
13.8591
14.7181
18.9657
29.8613
33.2612
47.6787
40.4775
49.4221
46.4938
28.5176
30.6007
25.6482
41.016
39.2701
48.2723
39.3585
36.2068
35.1036
36.7098
22.6243
15.7582
14.9326
14.5098
14.5301
14.3666
17.3589
28.3613
29.7863
31.7546
25.7183
35.178
26.1772
17.4179
17.9311
23.1538
21.1392
40.077
27.4852
32.8538
43.2397
41.4296
28.7515
44.3264
28.4177
15.8229
14.9904
14.5681
14.5732
14.4028
15.7792
25.3969
32.2589
33.4213
33.9925
35.4314
31.067
36.5767
17.1471
22.4665
23.8378
24.1608
28.21
38.5925
28.6634
34.1449
26.3543
30.8306
29.0749
15.3064
15.9785
14.741
14.0558
13.88
15.4931
31.314
30.9818
31.3472
38.0854
40.5836
22.1662
32.6814
21.5435
20.8859
24.7268
26.0379
36.8398
35.1419
32.0161
34.283
32.0141
32.3353
24.4188
20.7833
15.4409
14.738
14.5031
14.3187
16.9587
28.089
31.8121
40.8653
38.9279
34.6031
32.0508
41.0902
16.9409
26.1559
21.8527
33.5561
36.3595
37.5988
49.0391
34.2794
39.9248
36.2535
22.5482
15.8359
15.0286
14.5034
14.5024
14.2928
24.9986
19.1549
19.3874
32.9735
37.7681
34.6342
36.3467
32.2918
30.0278
31.1921
29.3955
22.8132
25.2477
42.3381
37.8346
38.1645
34.0477
27.0163
33.7981
19.1064
15.0155
14.5187
15.0526
18.7069
20.5325
19.5936
17.5928
22.3839
30.2486
45.7008
37.7292
24.4739
28.5009
19.3739
26.4697
21.6997
23.8329
42.8671
36.1447
24.1251
33.7447
22.9232
26.6736
15.7746
15.5419
22.4069
14.6052
14.396
15.5516
26.524
31.8623
37.5439
39.5029
36.2084
36.4979
55.7692
24.3207
20.6966
23.1433
33.6263
24.9255
34.2659
46.1195
45.8278
33.0655
24.1949
31.3104
15.7369
15.4602
14.8006
14.6253
14.5018
15.6826
32.3706
29.4516
30.9816
35.745
30.2613
23.9184
31.9743
23.8808
23.8627
22.1255
34.0948
30.1316
35.4972
42.3509
47.9596
29.6067
34.9936
23.8368
20.3894
14.975
14.3035
14.0866
13.916
15.5084
25.3777
32.9883
35.8996
37.3799
