"runDateTime","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap","SysName","HtgCap","ClgCap"
"Tue 16-Dec-25   3:5 pm","P1.0 (S5)_L1 HVACSys",16.8,9.66356,"P1.0 (S3)_L1 HVACSys",16.8,9.61925,"P1.0 (S4)_L1 HVACSys",16.8,10.0237,"P1.0 (S2)_L1 HVACSys",16.8,9.65908,"P1.0 (S1)_L1 HVACSys",16.8,9.60732,"P2.0 (S2)_L1 HVACSys",22.6,13.6321,"P2.0 (S1)_L1 HVACSys",22.6,14.0498,"P1.1 (N1)_L2 HVACSys",16.8,8.93649,"P1.0 (S5)_L2 HVACSys",16.8,10.7048,"P1.0 (S3)_L2 HVACSys",16.8,10.6767,"P1.0 (S4)_L2 HVACSys",16.8,11.1335,"P1.0 (S2)_L2 HVACSys",16.8,10.6513,"P1.0 (S1)_L2 HVACSys",16.8,12.7493,"P2.3 (N1)_L2 HVACSys",22.6,8.93224,"P2.1 (N2)_L2 HVACSys",22.6,9.8683,"P2.1 (N3)_L2 HVACSys",22.6,12.0393,"P2.0 (S2)_L2 HVACSys",22.6,13.5711,"P2.0 (S1)_L2 HVACSys",22.6,13.9632,"P1.1 (N1)_L3 HVACSys",16.8,8.73122,"P1.0 (S5)_L3 HVACSys",16.8,10.7153,"P1.0 (S3)_L3 HVACSys",16.8,10.3614,"P1.0 (S4)_L3 HVACSys",16.8,10.3773,"P1.0 (S2)_L3 HVACSys",16.8,13.5802,"P1.0 (S1)_L3 HVACSys",16.8,10.6032,"P2.3 (N1)_L3 HVACSys",22.6,11.7899,"P2.1 (N2)_L3 HVACSys",22.6,9.33222,"P2.1 (N3)_L3 HVACSys",22.6,11.9229,"P2.0 (S2)_L3 HVACSys",22.6,13.8518,"P2.0 (S1)_L3 HVACSys",22.6,14.143,"P1.1 (N1)_L4 HVACSys",16.8,10.5735,"P1.0 (S5)_L4 HVACSys",16.8,11.918,"P1.0 (S3)_L4 HVACSys",16.8,14.7712,"P1.0 (S4)_L4 HVACSys",16.8,11.9599,"P1.0 (S2)_L4 HVACSys",16.8,11.9803,"P1.0 (S1)_L4 HVACSys",16.8,13.371,"P2.3 (N1)_L4 HVACSys",22.6,13.1874,"P2.1 (N2)_L4 HVACSys",22.6,11.4362,"P2.1 (N3)_L4 HVACSys",22.6,11.1373,"P2.0 (S2)_L4 HVACSys",22.6,15.032,"P2.0 (S1)_L4 HVACSys",22.6,16.3331

